Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
356,0,38,1,0,0,0,2,30038,0,6067449,360,0,1,37,1,597,360456,0.867,3,26055,2,0,2,2,896963,0,4,13816,2,4,1,1,4,138,3,3,16.833,2,2,4,19,8194,111000000000.0,9341595977,38,1
357,0,40,1,0,0,0,2,3000,0,34796,60,1,0,30,0,611,36000,0.0,6,0,0,0,2,1,199736,0,0,2000,4,1,1,1,2,1,1,0,0.967,1,3,6,4,164188,418000000000.0,9887431271,40,0
358,0,5,1,0,0,0,2,14348,0,515943,12,0,2,52,1,557,172176,2.965,6,42536,1,0,0,1,367475,0,4,10798,3,3,1,0,4,0,4,3,2.997,2,1,6,4,362084,767000000000.0,9079551512,5,17
359,0,31,1,0,2,1,2,3000,0,283854,24,1,0,44,0,669,36000,0.0,5,0,0,0,0,4,1168496,0,2,3000,0,1,1,1,4,219,0,0,7.885,1,2,3,26,143184,621000000000.0,9962543848,31,16
360,0,31,1,1,0,1,1,46175,0,59061,24,0,0,37,0,596,554100,0.0,5,0,1,0,0,1,1448966,1,2,30794,4,3,0,1,4,201,0,0,0.107,0,2,1,25,713785,203000000000.0,9580290904,31,13
361,0,31,1,0,1,0,3,12088,0,383939,48,0,2,53,1,412,145056,2.593,2,31347,5,0,0,1,0,0,4,10577,1,3,1,1,4,1,1,4,2.647,0,2,0,5,405559,660000000000.0,9548374417,31,8
362,0,17,1,1,0,1,1,42038,0,521054,60,1,2,30,0,649,504456,0.898,0,37763,0,0,1,1,771102,0,4,21118,1,2,1,1,2,0,0,1,1.033,0,2,8,10,355071,102000000000.0,9110059129,17,2
363,0,18,0,0,1,0,3,3713,1352,10515391,360,0,1,34,1,689,60780,3.454,3,17494,0,1,1,1,0,0,0,2000,0,4,1,1,3,217,1,2,173.007,2,2,8,10,557746,191000000000.0,9330165837,18,9
364,0,38,2,1,2,0,0,12895,0,502425,24,1,0,42,1,675,154740,2.408,2,31045,1,0,4,1,0,0,0,6564,0,1,1,0,4,1,2,1,3.247,0,2,1,27,925715,275000000000.0,9428931132,38,1
365,0,23,0,1,3,0,0,10802,7696,666512,24,0,0,22,0,654,221976,0.0,5,0,1,1,0,1,350903,0,4,4653,4,3,1,1,1,1,1,0,3.003,2,3,0,20,991720,695000000000.0,9804421017,23,12
366,0,4,0,0,2,0,1,20219,0,553172,60,1,0,32,0,878,242628,0.573,6,11578,1,0,0,1,322793,0,4,2000,1,6,1,1,0,221,3,2,2.28,1,2,4,19,162822,617000000000.0,9575757475,4,4
367,0,39,0,0,3,1,1,79030,0,625373,48,0,0,32,1,528,948360,0.381,0,30140,1,3,2,1,2872028,0,4,28932,2,0,1,1,3,21,2,1,0.659,1,3,0,20,852005,921000000000.0,9226602562,39,13
368,0,20,0,1,1,0,1,43508,0,815784,48,1,2,47,0,630,522096,1.36,0,59159,0,0,10,1,1342966,1,2,28229,2,1,1,0,2,26,1,3,1.563,2,4,8,14,80064,623000000000.0,9530762484,20,10
369,0,9,0,1,0,0,1,104181,16224,1025968,360,1,1,35,0,640,1444860,0.277,1,33298,0,0,7,1,5427445,0,2,38598,1,5,1,0,4,0,1,3,0.71,0,3,0,5,314267,977000000000.0,9942387367,9,16
370,0,1,0,1,1,0,0,22391,25423,303999,36,0,0,38,0,522,573768,0.146,5,7003,3,0,4,1,1208694,0,1,23224,0,6,1,1,2,221,0,4,0.53,2,2,9,24,308666,255000000000.0,9525971075,1,11
371,0,18,1,1,0,0,2,45999,38401,5933045,240,1,2,34,0,731,1012800,0.0,3,0,1,0,1,3,2722989,0,1,37686,2,5,1,1,4,221,3,3,5.858,2,2,0,20,31711,536000000000.0,9939933797,18,16
372,0,28,1,0,1,1,2,109092,0,375452,24,1,0,26,0,774,1309104,0.222,5,24171,0,0,0,1,4485629,0,2,50259,4,3,1,1,4,219,3,3,0.287,1,0,8,10,933406,163000000000.0,9763425073,28,10
374,0,1,1,0,2,0,1,53719,0,265748,24,1,1,38,0,838,644628,0.801,6,43022,0,0,6,1,1745672,0,1,25753,0,5,1,0,4,220,2,3,0.412,2,2,0,5,3573,604000000000.0,9727682975,1,15
375,0,39,1,1,0,1,1,95823,51850,450841,12,0,0,36,0,542,1772076,0.246,6,36364,1,1,2,1,5098881,1,4,72817,3,2,1,1,3,0,3,3,0.254,1,3,9,6,795743,440000000000.0,9587525680,39,11
376,0,39,0,0,1,0,1,26394,0,910746,180,1,1,45,0,689,316728,0.0,1,0,2,0,6,1,143188,0,4,13046,1,1,0,1,0,221,0,3,2.875,2,3,8,21,904456,259000000000.0,9711221823,39,8
377,0,2,0,0,2,1,1,34732,0,10026620,180,0,2,32,1,491,416784,0.0,3,0,0,0,0,1,1612759,0,0,11587,4,1,0,1,0,221,2,0,24.057,1,3,8,21,486148,517000000000.0,9281372143,2,10
378,0,24,0,1,2,0,0,12269,8135,338991,24,1,0,28,0,750,244848,0.0,6,0,0,0,0,1,1619439,0,1,15424,3,1,1,1,4,221,3,2,1.384,0,2,4,19,621032,800000000000.0,9556608470,24,11
379,0,32,1,0,0,0,0,6155,3100,1752610,240,1,2,30,1,676,111060,1.706,1,15792,0,0,0,1,539591,0,4,5892,4,0,1,1,2,1,2,3,15.781,2,2,5,15,798140,39033970519.0,9582632809,32,7
380,0,29,0,1,2,0,1,53006,11935,2667866,180,0,1,29,0,532,779292,0.227,1,14769,0,0,8,1,1913912,0,4,24836,3,5,1,1,4,0,2,3,3.423,1,3,9,24,40285,586000000000.0,9147079863,29,14
381,0,4,1,0,2,0,1,94275,0,979574,300,1,1,40,0,670,1131300,0.117,3,11013,2,0,1,1,3959827,0,0,37202,3,6,1,1,1,221,4,2,0.866,1,2,2,2,695345,613000000000.0,9394380403,4,14
382,0,32,1,0,0,1,0,21150,0,994097,240,1,0,35,0,703,253800,1.907,1,40326,0,0,3,1,1231633,0,4,10450,4,5,1,1,0,69,2,0,3.917,1,2,8,14,794809,766000000000.0,9319100900,32,5
383,0,0,1,1,3,0,1,98157,0,5768,60,1,2,45,0,677,1177884,0.419,0,41117,0,0,2,1,4246477,1,4,50042,3,3,1,1,3,19,3,2,0.005,1,2,4,22,330242,769000000000.0,9460401424,0,2
384,0,8,1,0,0,1,2,34929,26627,102316,36,1,0,27,0,638,738672,0.384,0,23620,1,0,1,0,2494453,0,4,27082,0,4,1,1,1,214,3,4,0.139,0,0,0,20,665925,72011379844.0,9097123166,8,16
385,0,17,1,1,2,0,3,18182,0,3776818,240,1,1,40,1,732,218184,0.483,3,8775,1,0,0,1,1461069,0,2,5886,0,3,1,1,0,109,4,1,17.31,2,2,4,22,966229,676000000000.0,9404337009,17,11
386,0,36,1,1,0,0,2,56676,0,4894153,300,1,0,35,0,647,680112,0.0,3,0,2,0,0,4,2363788,0,4,22081,1,6,1,1,3,0,0,0,7.196,2,0,5,9,992827,730000000000.0,9558825562,36,13
387,0,31,0,0,3,1,1,45176,0,43842,36,1,1,37,0,636,542112,0.0,6,0,0,0,5,1,1049656,0,2,22585,0,6,1,1,1,220,0,3,0.081,1,2,8,21,32419,543000000000.0,9557782058,31,17
388,0,1,0,1,0,1,1,79902,0,467709,36,0,1,36,0,568,958824,0.765,4,61118,2,0,1,1,3449562,0,4,42324,4,2,1,1,0,169,1,4,0.488,0,2,3,26,334537,829000000000.0,9819048235,1,6
389,0,13,1,0,1,0,1,61141,0,6152578,360,1,2,34,1,643,733692,0.509,3,31149,0,0,1,1,2677797,0,3,28055,1,1,1,1,3,221,2,3,8.386,2,2,2,18,323049,587000000000.0,9230817214,13,10
390,0,20,1,1,1,0,1,89800,0,182452,36,0,2,24,0,618,1077600,0.222,6,19918,2,1,3,1,3940220,1,2,36039,2,5,1,1,4,207,4,2,0.169,0,4,7,28,763162,381000000000.0,9147165609,20,7
391,0,4,1,1,0,0,2,116528,14601,6932160,240,0,1,37,1,488,1573548,0.157,3,20645,0,2,9,2,4867058,0,2,49605,1,0,1,1,0,1,3,3,4.405,1,2,8,21,678677,535000000000.0,9755047681,4,11
392,0,17,1,0,1,0,2,3000,0,1400685,240,1,1,34,0,688,36000,3.184,1,9551,0,0,13,5,493416,1,4,2577,0,1,1,1,0,215,1,3,38.908,0,2,3,13,667646,571000000000.0,9317653970,17,1
393,0,24,0,0,0,0,1,75390,0,874983,60,1,0,24,0,637,904680,0.624,0,47011,0,0,3,1,2542372,0,4,39636,3,0,1,1,0,214,3,4,0.967,2,2,9,24,252440,740000000000.0,9827496804,24,15
394,0,13,0,1,2,0,1,55631,38073,2808069,240,1,0,28,0,688,1124448,0.07,3,6535,1,0,2,1,3648782,1,4,38719,4,1,1,1,0,217,0,1,2.497,0,2,5,1,222123,274000000000.0,9377306260,13,7
395,0,40,1,1,1,0,2,80164,71724,29499,36,0,2,30,0,599,1822656,0.0,0,0,0,0,0,0,5658381,0,4,75063,3,6,1,1,3,0,3,0,0.016,0,3,6,3,633831,597000000000.0,9077560858,40,15
396,0,24,1,1,2,1,1,75547,0,510894,60,1,0,42,0,627,906564,0.378,2,28554,0,0,7,1,2547456,0,4,31426,2,2,1,1,3,0,4,4,0.564,1,2,7,28,114405,46861114576.0,9832102192,24,9
397,0,10,1,1,2,1,1,92795,0,3063344,300,1,2,32,0,757,1113540,0.263,3,24427,0,0,0,1,4915444,0,3,47285,0,6,1,0,1,217,3,4,2.751,2,4,1,27,26068,858000000000.0,9332426050,10,3
398,0,33,1,0,0,0,1,19389,0,331376,24,1,0,25,1,666,232668,1.697,6,32898,1,0,1,1,1349302,0,1,5528,1,6,1,1,2,221,3,3,1.424,0,3,4,17,841945,850000000000.0,9777312688,33,8
399,0,24,1,1,0,0,2,59767,52224,4330922,360,1,1,32,0,710,1343892,0.184,3,20640,0,0,1,1,4854791,0,4,50278,2,1,1,1,1,0,0,0,3.223,2,2,6,16,824410,282000000000.0,9346060560,24,9
400,0,40,0,0,0,0,3,7866,0,1806044,180,1,1,28,1,703,94392,3.187,1,25069,1,0,2,1,743110,0,4,7866,0,2,1,0,1,40,3,3,19.133,1,3,8,21,254861,793000000000.0,9471690618,40,8
401,0,13,1,0,0,0,1,62859,0,1960415,360,1,1,37,0,641,754308,0.194,1,12209,0,0,0,1,2769624,0,1,26469,0,1,0,1,0,1,0,2,2.599,0,2,6,16,979411,54647548954.0,9787698999,13,17
402,0,24,1,0,0,0,2,50746,29407,238550,60,1,1,46,0,612,961836,0.529,4,42381,1,0,1,3,2578436,0,4,31709,1,4,1,1,4,218,2,1,0.248,1,2,1,25,810450,176000000000.0,9835539354,24,9
403,0,0,1,1,1,0,2,69245,0,2659802,300,0,2,29,0,582,830940,0.172,3,11891,1,0,2,1,2990742,0,2,31016,3,4,1,1,0,1,2,4,3.201,0,2,8,10,296337,645000000000.0,9853798214,0,10
404,0,14,1,0,1,1,1,56495,0,625394,36,1,2,66,0,695,677940,0.645,0,36433,1,0,11,1,1443931,0,4,15952,3,4,0,1,1,214,4,2,0.922,0,4,0,23,356485,528000000000.0,9249141686,14,16
405,0,32,1,1,1,1,3,5737,0,4849803,300,1,1,25,1,627,68844,2.367,3,13581,1,0,0,1,114761,0,2,2006,3,1,1,1,4,125,1,4,70.446,1,2,2,2,145427,478000000000.0,9679176651,32,17
406,0,38,0,1,2,0,1,66708,0,374775,12,1,2,36,0,732,800496,0.648,6,43238,1,0,3,1,2454819,0,1,30414,1,1,0,1,2,220,2,4,0.468,1,2,6,3,13967,500000000000.0,9309001594,38,7
407,0,25,1,1,0,0,0,35458,0,3957425,300,0,0,48,0,589,425496,0.165,3,5861,0,0,2,1,1105941,0,1,21065,4,3,1,0,1,0,3,3,9.301,2,3,7,8,710100,340000000000.0,9953263890,25,14
408,0,23,0,1,0,0,2,54718,0,8961197,300,0,0,40,1,529,656616,0.0,3,0,1,0,2,1,1791906,0,3,28789,2,1,1,1,1,0,4,3,13.648,0,3,2,7,172200,947000000000.0,9234103469,23,13
409,0,3,1,1,0,0,1,42178,0,2663585,360,1,2,20,0,755,506136,0.399,3,16842,1,0,7,1,638305,0,3,22233,3,1,1,1,1,99,1,4,5.263,0,4,1,0,619641,312000000000.0,9437685507,3,3
410,0,18,0,0,1,1,1,51609,36593,936890,36,0,0,28,1,579,1058424,0.313,0,27624,0,0,8,1,2934883,0,2,45690,0,6,1,0,1,214,4,0,0.885,0,2,3,26,574256,794000000000.0,9556434369,18,6
411,0,18,1,0,0,0,2,17143,13432,1324777,48,0,1,39,1,530,366900,0.305,0,9326,1,0,0,4,1319191,0,4,17764,2,6,1,0,1,0,1,1,3.611,2,2,4,19,163418,932000000000.0,9676164534,18,12
412,0,1,0,1,1,0,1,5000,0,219509,60,1,0,30,0,735,60000,0.0,0,0,3,0,3,1,314526,1,2,2000,2,5,1,1,4,10,1,3,3.658,0,2,9,6,150234,224000000000.0,9312198041,1,3
413,0,31,1,1,0,0,1,32611,0,4829102,300,0,2,46,1,539,391332,0.789,3,25727,2,0,1,1,684369,0,4,14619,3,3,0,0,2,1,0,0,12.34,0,2,9,6,154600,243000000000.0,9319092487,31,11
414,0,32,1,1,0,0,2,3000,3686,5327522,360,1,2,25,1,617,80232,3.727,3,24916,1,0,2,1,117236,0,0,2000,3,4,1,1,4,221,1,3,66.401,0,2,6,3,733450,39111428178.0,9522823052,32,5
415,0,5,1,0,0,0,3,0,0,6829828,300,1,1,28,1,755,0,24814.0,3,24814,2,0,4,1,0,0,4,0,2,0,1,1,3,221,4,2,100.0,1,1,5,15,118575,881000000000.0,9594737213,5,14
416,0,13,1,1,0,0,1,32249,12537,1776475,240,1,2,25,0,704,537432,0.0,1,0,1,0,3,1,980000,0,4,31112,3,5,0,1,0,37,3,4,3.305,1,2,3,11,941020,162000000000.0,9878599648,13,11
417,0,12,2,1,2,0,1,25914,10895,3781668,300,0,1,40,1,640,441708,0.0,3,0,1,1,3,1,2030470,0,2,15015,3,1,1,0,0,221,0,4,8.561,1,3,6,16,98958,720000000000.0,9645057303,12,11
418,0,38,0,1,0,0,2,18251,17732,444990,60,1,2,39,0,721,431796,0.099,2,3570,1,0,6,2,1347098,0,1,16909,0,6,1,1,1,216,2,3,1.031,0,2,6,4,973621,925000000000.0,9775372603,38,17
419,0,0,0,1,0,0,2,69783,0,30428,36,1,2,39,0,661,837396,0.0,6,0,3,0,0,1,3093784,0,4,31051,3,5,1,1,3,221,4,3,0.036,0,2,2,18,848915,506000000000.0,9707155348,0,14
420,0,13,1,1,0,0,3,2214,1653,140856,36,0,1,30,1,560,46404,12.912,6,49929,2,0,3,1,363158,0,4,3867,1,6,1,1,1,204,2,4,3.035,1,2,4,17,167908,284000000000.0,9597595450,13,3
421,0,18,0,1,0,1,1,92230,0,424989,36,1,2,27,0,627,1106760,0.448,2,41358,1,0,7,1,2900089,0,4,38510,4,1,1,1,4,0,0,4,0.384,2,2,3,11,439208,777000000000.0,9742231964,18,13
422,0,17,1,1,2,1,1,40030,8909,9148298,240,0,2,31,1,584,587268,0.412,3,20151,2,0,2,1,972349,0,4,20275,2,4,1,1,4,157,2,2,15.578,0,2,0,20,725810,40236936268.0,9943012047,17,8
423,0,33,1,1,0,0,1,48033,0,479910,60,1,2,33,0,632,576396,0.082,0,3946,1,0,8,1,2099250,0,1,20981,3,0,1,1,0,214,4,3,0.833,0,3,0,5,937785,271000000000.0,9855829849,33,10
424,0,4,0,1,3,1,1,40677,34003,8649337,300,1,2,33,0,762,896160,0.0,3,0,1,0,0,1,2221060,0,4,33261,4,0,1,1,3,217,4,2,9.652,0,2,0,20,64190,675000000000.0,9128333721,4,4
425,0,24,1,0,0,0,2,26860,0,697228,60,1,0,31,0,779,322320,0.615,0,16527,0,0,0,4,1264309,0,1,12510,2,0,0,1,0,221,2,2,2.163,2,2,5,1,585601,667000000000.0,9506662670,24,1
426,0,24,1,1,1,1,2,69020,0,275911,36,1,2,38,0,656,828240,0.23,5,15881,1,0,0,1,2113283,0,4,25114,2,0,1,1,4,221,1,2,0.333,2,2,8,14,681649,438000000000.0,9925295961,24,15
427,0,8,1,1,0,0,2,66993,0,207047,60,1,1,38,0,685,803916,0.402,6,26919,0,0,4,2,2747383,0,3,33876,2,0,1,1,2,1,2,1,0.258,2,0,2,2,663951,28671200720.0,9245591024,8,1
428,0,38,1,1,0,0,1,13972,11575,9171930,360,1,1,39,1,660,306564,0.955,3,24400,1,0,3,1,731700,0,3,8690,0,2,1,1,3,221,1,2,29.918,1,2,2,2,580117,911000000000.0,9498194217,38,5
429,0,32,1,1,0,0,2,55894,0,559160,180,0,2,36,1,668,670728,0.554,1,30970,1,2,0,1,2580411,0,4,31035,0,3,1,1,1,59,3,2,0.834,2,2,6,16,59641,818000000000.0,9584466345,32,9
430,0,24,1,0,0,1,1,70195,0,784403,36,1,0,33,0,729,842340,0.423,0,29684,0,0,2,1,2514013,0,4,37268,3,2,1,1,3,0,0,3,0.931,2,2,0,5,232002,220000000000.0,9145593766,24,15
431,0,32,1,1,1,0,3,0,0,3416291,180,1,0,29,0,689,0,0.0,3,0,0,0,2,1,1150110,1,4,0,2,4,1,1,0,104,1,0,100.0,2,2,5,9,984915,944000000000.0,9046277657,32,17
432,0,1,1,0,1,1,2,89759,0,5502850,300,1,1,36,0,677,1077108,0.458,3,41096,1,0,0,0,2860370,1,4,39931,2,6,0,1,3,1,2,1,5.109,1,2,8,10,174548,659000000000.0,9023897432,1,11
433,0,1,0,0,1,0,1,59710,0,4045,360,1,0,32,0,659,716520,0.031,3,1836,1,0,1,1,2040190,0,3,29293,2,0,1,1,1,221,1,3,0.006,0,2,4,17,238185,560000000000.0,9584868999,1,9
434,0,0,1,1,1,1,1,64676,38975,3057905,180,1,1,34,0,635,1243812,0.336,1,34852,0,0,0,1,3033717,1,4,48916,3,6,1,1,1,57,4,1,2.458,1,2,7,8,896160,798000000000.0,9176799359,0,10
435,0,12,1,0,1,0,1,63686,0,113088,36,1,0,48,0,633,764232,0.542,5,34500,2,0,0,1,2422233,0,3,21111,3,0,1,1,3,0,1,3,0.148,2,3,1,25,687597,404000000000.0,9736060148,12,4
436,0,8,1,1,0,1,1,46995,0,57952,60,1,2,41,0,633,563940,0.424,6,19913,3,0,0,1,1802220,0,3,22952,2,5,0,1,2,1,1,2,0.103,0,0,7,8,988437,849000000000.0,9685283061,8,1
437,0,33,0,1,1,0,1,68940,0,132413,24,0,2,43,1,607,827280,0.456,5,31453,0,2,0,1,3195344,0,4,32880,1,3,1,1,4,179,3,4,0.16,0,3,0,5,316836,12424462632.0,9514488112,33,15
438,0,4,1,0,1,0,1,62580,0,1845398,300,1,1,37,0,664,750960,0.0,3,0,1,0,0,1,1706319,0,4,34317,1,1,1,1,3,221,1,2,2.457,2,2,4,17,527515,142000000000.0,9794151526,4,9
439,0,31,1,0,0,0,1,5000,920,2833582,240,1,0,24,1,802,71040,5.855,3,34661,0,0,3,1,740430,0,2,5920,4,2,1,1,1,1,4,3,39.887,0,2,5,1,661135,91122528837.0,9505661863,31,14
440,0,1,0,1,0,0,1,51486,0,1098722,240,0,1,46,1,518,617832,0.364,1,18727,1,0,7,1,2313671,0,3,15868,0,0,1,1,3,215,0,0,1.778,0,2,0,23,457462,791000000000.0,9073095055,1,11
441,0,38,0,0,0,1,1,75177,0,9375298,300,0,2,30,0,587,902124,0.221,3,16627,2,0,0,1,3562727,0,4,31263,2,3,1,1,3,1,2,0,10.392,0,2,4,22,527260,712000000000.0,9885190534,38,4
442,0,0,1,1,2,0,3,16768,0,9661036,300,1,0,44,0,721,201216,0.141,3,2361,1,0,0,1,96417,0,2,7879,3,0,1,1,1,221,1,3,48.013,1,2,7,28,911451,10424624561.0,9851744600,0,7
443,0,24,0,0,0,1,2,11552,2173,345386,48,1,2,40,0,725,164700,0.0,6,0,0,0,1,1,1031047,0,4,4312,1,6,1,0,4,0,2,1,2.097,1,2,8,14,936016,129000000000.0,9129391304,24,7
444,0,26,1,0,1,0,1,58929,0,1041070,240,1,2,32,0,704,707148,0.977,1,57553,0,0,2,1,961093,0,4,25025,2,4,0,1,1,0,3,0,1.472,1,4,5,9,940147,190000000000.0,9154021190,26,15
445,0,38,1,0,2,1,3,2940,597,329481,36,1,2,30,1,774,42444,8.842,5,31275,1,0,0,1,281199,0,4,3537,3,5,1,1,3,1,1,4,7.763,0,2,1,0,934757,757000000000.0,9229107322,38,3
446,0,4,1,0,0,0,3,2303,1508,44746,300,1,2,44,0,643,45732,4.116,3,15687,2,0,0,1,190552,1,1,2000,4,6,1,1,4,1,0,4,0.978,0,2,0,5,49384,84937830639.0,9638452696,4,7
447,0,31,1,1,0,0,3,2428,0,253792,60,0,1,42,1,506,29136,11.908,0,28913,0,2,1,1,0,0,4,2428,3,4,1,1,1,221,4,4,8.711,2,2,9,12,531901,916000000000.0,9292913203,31,10
448,0,25,0,0,1,0,2,11317,0,2321391,180,0,0,38,1,572,135804,4.821,3,54557,2,0,0,3,604927,0,4,7380,4,5,1,1,1,97,4,1,17.094,1,3,4,19,19530,162000000000.0,9153722155,25,11
449,0,18,1,1,1,0,1,53495,0,895399,48,1,0,29,0,645,641940,0.151,0,8091,1,0,0,1,1823213,1,1,22933,2,3,1,0,3,221,4,2,1.395,0,2,7,28,578322,732000000000.0,9040672007,18,3
450,0,9,1,1,0,0,0,8825,2204,1006657,240,1,0,49,1,680,132348,3.485,1,38435,0,0,0,1,754136,1,4,11029,1,4,1,1,2,221,1,0,7.606,1,3,9,12,777149,614000000000.0,9975437347,9,13
451,0,17,1,1,0,0,2,8375,0,707374,24,1,1,37,1,614,100500,1.261,5,10564,1,0,1,5,630533,0,4,2000,4,2,1,0,4,219,1,4,7.039,0,2,9,12,956200,737000000000.0,9145841484,17,13
452,0,0,0,1,1,0,1,58108,0,1891012,360,1,2,41,0,644,697296,0.237,3,13756,0,0,0,1,1495200,0,1,16982,0,6,1,1,3,221,1,2,2.712,1,2,4,17,235067,913000000000.0,9802058695,0,16
453,0,18,0,0,1,1,1,38787,0,1366861,48,1,2,29,0,712,465444,0.367,0,14242,0,0,1,1,444472,1,1,25072,1,0,1,1,2,221,1,3,2.937,0,2,1,0,926770,215000000000.0,9516793350,18,1
454,0,17,1,1,3,0,2,59440,82881,1738913,240,0,0,29,0,572,1707852,0.298,1,42397,0,0,9,4,4581961,1,1,72134,4,0,1,1,3,0,1,2,1.018,2,2,8,21,179636,386000000000.0,9360376811,17,4
455,0,31,1,1,0,1,1,43457,0,1993854,240,1,1,33,0,741,521484,0.0,1,0,1,0,4,1,1886729,0,3,17120,1,1,1,1,2,0,1,3,3.823,2,2,1,27,588476,233000000000.0,9497315391,31,8
456,0,23,1,1,1,1,1,56701,0,1298544,60,0,1,25,0,591,680412,0.0,0,0,1,0,3,1,1548048,1,4,21046,1,5,1,0,3,0,4,2,1.908,1,3,9,24,949878,831000000000.0,9118939406,23,12
457,0,4,0,0,0,0,2,23250,18745,9865621,300,1,1,33,0,632,503940,0.11,3,4603,0,0,0,4,1587589,0,4,24673,4,5,1,1,0,0,1,3,19.577,1,2,8,21,176919,820000000000.0,9233324707,4,10
458,0,0,1,0,0,1,3,7918,0,912696,60,1,1,38,1,688,95016,0.597,0,4724,0,0,2,1,0,0,2,7079,4,3,1,1,4,1,1,2,9.606,1,2,3,11,786877,13546212760.0,9250826112,0,9
459,0,13,0,0,1,0,1,10938,3995,2746498,300,1,1,51,0,639,179196,0.0,3,0,0,0,2,1,1563375,0,2,2458,4,2,0,1,3,217,2,1,15.327,1,2,2,2,539842,616000000000.0,9729893762,13,2
460,0,1,1,0,0,1,1,25869,11902,523308,180,0,0,43,0,548,453252,0.643,1,24282,1,0,3,1,1273282,0,3,17569,1,2,1,0,4,0,0,3,1.155,0,2,9,6,825226,493000000000.0,9120381876,1,17
461,0,6,1,1,1,1,1,22605,15371,386597,36,0,0,42,0,575,455712,0.117,2,4445,0,0,7,1,1289501,0,4,15058,3,4,1,1,0,216,4,0,0.848,1,3,4,19,860819,283000000000.0,9815881445,6,4
462,0,32,0,0,0,0,1,84962,110687,736319,36,1,2,31,0,743,2347788,0.211,0,41189,1,0,7,1,5909487,0,4,88170,4,1,1,1,1,0,4,1,0.314,0,2,6,3,190617,67323182971.0,9681572450,32,0
463,0,32,2,0,0,1,1,51616,0,2677190,180,1,0,55,0,648,619392,0.204,3,10526,3,0,7,1,1784860,1,3,28550,3,2,1,1,1,217,4,1,4.322,0,2,4,17,522351,1529113717.0,9850902556,32,15
464,0,38,1,1,1,0,2,70615,61592,476551,60,1,1,33,0,737,1586484,0.43,5,56866,0,0,7,1,4863446,0,4,56351,4,3,1,1,1,219,4,1,0.3,2,2,5,9,565362,444000000000.0,9781224890,38,1
465,0,22,1,0,0,0,1,50217,0,1054184,72,1,0,44,0,687,602604,0.0,0,0,0,0,0,1,2323429,0,4,26508,1,5,1,0,0,0,0,1,1.749,0,4,7,28,102166,86700900436.0,9551584826,22,13
466,0,9,1,1,0,0,3,0,0,5924575,300,1,0,31,0,709,0,0.0,3,0,0,0,4,1,0,0,2,0,1,0,1,1,2,137,1,4,100.0,1,3,3,11,439076,362000000000.0,9960807063,9,10
467,0,31,1,1,0,0,1,34926,9509,631694,48,1,0,28,0,663,533220,0.573,2,25479,0,0,9,1,1510981,0,4,20963,3,0,1,1,0,221,4,3,1.185,1,2,7,28,593822,951000000000.0,9648188044,31,14
468,0,4,1,1,0,1,2,100864,0,9750951,300,1,2,21,0,654,1210368,0.231,3,23298,3,0,5,2,4007035,1,3,46322,1,1,1,1,3,161,3,0,8.056,2,2,5,1,517291,738000000000.0,9126942894,4,11
469,0,0,0,1,0,0,1,50038,75654,8015477,300,1,2,34,0,798,1508304,0.111,3,13943,1,0,0,1,4196682,0,2,57703,1,1,1,1,1,153,4,2,5.314,2,2,9,12,185094,36258631441.0,9706462554,0,0
470,0,18,0,0,0,0,1,77437,0,65613,36,0,2,25,0,571,929244,0.114,5,8829,2,0,3,1,2593986,0,2,38409,4,5,1,1,4,221,0,4,0.071,0,2,6,4,705653,356000000000.0,9644898803,18,15
471,0,4,1,1,2,0,3,11152,4450,1979239,360,0,1,25,1,507,187224,1.442,1,22496,1,0,0,1,1065907,0,2,13522,2,4,1,1,3,42,3,3,10.572,0,2,8,14,349590,888000000000.0,9404333353,4,3
472,0,17,1,1,1,0,1,120034,0,470846,36,1,1,26,0,685,1440408,0.165,2,19794,3,0,2,1,4164993,0,3,48376,1,5,1,1,1,75,2,3,0.327,1,2,9,24,742333,516000000000.0,9180933913,17,6
473,0,1,1,0,0,0,1,45933,0,367716,60,1,0,39,0,612,551196,0.821,5,37692,1,0,4,1,1744478,1,4,22141,1,5,1,1,1,1,0,4,0.667,0,2,0,20,112240,653000000000.0,9617868800,1,14
474,0,13,1,0,0,1,1,34788,0,3871288,180,1,1,21,1,638,417456,0.475,3,16510,1,0,0,1,542059,0,3,8017,2,3,1,0,0,0,4,1,9.274,1,2,0,20,756168,91561829803.0,9657744916,13,16
475,0,18,0,0,0,0,1,99088,72736,256117,24,1,0,41,0,770,2061888,0.115,5,19698,1,0,0,1,5742344,0,4,77773,0,4,1,1,2,221,2,4,0.124,2,2,3,13,774072,366000000000.0,9894184336,18,3
